nation	england	0.5942446862140878	0.637856474012035	0.42637988037174746
nation	mexico	0.5227925880154923	0.6440316696421029	0.4284947880548658
fruit	honeydew	0.583396913986067	0.5076731484281283	0.4540878429138761
fruit	lime	0.5296116116766122	0.550349495692382	0.4634345184715049
fruit	mango	0.42843116962648564	0.48397353108317104	0.42482239671135036
fruit	orange	0.6606194199030307	0.5623244240380763	0.39432115759571557
machine	antenna	0.5762592939437662	0.5586728829901076	0.4848989694386512
machine	beeper	0.679603522973788	0.43456982122422144	0.43581554749761137
machine	calculator	0.5847936306530619	0.5569196275653318	0.5422346329574232
machine	cellphone	0.5961362164427575	0.47890499520307944	0.4406554996426096
machine	computer	0.6171622213186303	0.5940531325683264	0.42891185956077255
machine	defibrillator	0.6526670317255908	0.5446010782528995	0.5398508778952058
machine	drill	0.6423388546019487	0.5394548040261586	0.586640096867704
machine	electrode	0.6195767107450437	0.5036867899244433	0.5155225347427814
machine	motorcycle	0.5821883739501851	0.543371678715855	0.46152616383318795
machine	multiplexer	0.6355601229406964	0.502111826579472	0.5204267594474664
machine	oven	0.6908431855740994	0.5257467259279229	0.4680573713280101
machine	pager	0.6779558981694437	0.4316931861640447	0.4410311849706912
machine	pda	0.5359392151774243	0.5412271367078946	0.48605175155040603
machine	ship	0.6232125349436534	0.48971529969241334	0.44552014027239345
machine	tank	0.5730643029025498	0.5090034811227347	0.5580622301587682
machine	telephone	0.7249999403864295	0.49525828829312063	0.4077085438893491
nation	australia	0.5956601738160212	0.6424070250536947	0.4904941444009494
nation	austria	0.48894116255396874	0.6211832761515578	0.48434009393938865
nation	brazil	0.4503005421064832	0.6517536785461986	0.47130857668024984
nation	canada	0.5318761341353022	0.6446871029001787	0.4468694215473761
nation	china	0.49958805007926205	0.599771940581682	0.43960199460267557
nation	cuba	0.5636447236090188	0.6064898766138687	0.47219667022906076
nation	denmark	0.48346377403104057	0.646084634807724	0.49631567189793474
nation	france	0.534551802556193	0.6195683512591583	0.4778619461870358
nation	ireland	0.5123757948820398	0.5950848960870588	0.43632014199068486
nation	japan	0.551860105276907	0.6005578598132801	0.5132393650181246
nation	mongolia	0.48560525535186244	0.6445093043826259	0.5286349520246797
nation	netherlands	0.5399182142806427	0.6112046692688672	0.463410708538162
fruit	lemon	0.5073929364985811	0.5423140852994921	0.35820611684447
machine	car	0.5911860782438378	0.5722038013220825	0.374223047220386
fruit	strawberry	0.5656982239910131	0.5511532305384376	0.3956666525250514
fruit	pomegranate	0.5041326479523515	0.5234950774569537	0.39933219913792406
nation	thailand	0.5411271003089944	0.6055265143885333	0.4446583490561758
nation	usa	0.614077714987491	0.6634412761026265	0.4310281326448052
machine	klystron	0.6285178533763899	0.4958905672496748	0.565315012294162
fruit	grapefruit	0.5122304021420057	0.5309998313944304	0.4364515337088224
